build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,load_mode,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"876a432","1","CPU","","CPU","/data/models/Kimi-K2-Thinking-GGUF/UD-Q2_K_XL/Kimi-K2-Thinking-UD-Q2_K_XL-00001-of-00008.gguf","deepseek2 671B Q2_K - Medium","386339702784","1026408232448","2048","512","24","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","mmap","0","0","0","0","0","512","0","0","2026-08-01T00:29:36Z","78098800898","216895720","6.555839","0.018157"
"876a432","1","CPU","","CPU","/data/models/Kimi-K2-Thinking-GGUF/UD-Q2_K_XL/Kimi-K2-Thinking-UD-Q2_K_XL-00001-of-00008.gguf","deepseek2 671B Q2_K - Medium","386339702784","1026408232448","2048","512","24","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","mmap","0","0","0","0","0","0","128","0","2026-08-01T00:37:25Z","17373726534","117270943","7.367716","0.049841"
"876a432","1","CPU","","CPU","/data/models/Kimi-K2-Thinking-GGUF/UD-Q2_K_XL/Kimi-K2-Thinking-UD-Q2_K_XL-00001-of-00008.gguf","deepseek2 671B Q2_K - Medium","386339702784","1026408232448","2048","512","48","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","mmap","0","0","0","0","0","512","0","0","2026-08-01T00:38:53Z","40469020150","54694231","12.651671","0.017107"
"876a432","1","CPU","","CPU","/data/models/Kimi-K2-Thinking-GGUF/UD-Q2_K_XL/Kimi-K2-Thinking-UD-Q2_K_XL-00001-of-00008.gguf","deepseek2 671B Q2_K - Medium","386339702784","1026408232448","2048","512","48","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","mmap","0","0","0","0","0","0","128","0","2026-08-01T00:42:56Z","12263797310","58057516","10.437411","0.049340"
"876a432","1","CPU","","CPU","/data/models/Kimi-K2-Thinking-GGUF/UD-Q2_K_XL/Kimi-K2-Thinking-UD-Q2_K_XL-00001-of-00008.gguf","deepseek2 671B Q2_K - Medium","386339702784","1026408232448","2048","512","96","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","mmap","0","0","0","0","0","512","0","0","2026-08-01T00:43:57Z","24834089467","83556977","20.617009","0.069476"
"876a432","1","CPU","","CPU","/data/models/Kimi-K2-Thinking-GGUF/UD-Q2_K_XL/Kimi-K2-Thinking-UD-Q2_K_XL-00001-of-00008.gguf","deepseek2 671B Q2_K - Medium","386339702784","1026408232448","2048","512","96","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","mmap","0","0","0","0","0","0","128","0","2026-08-01T00:46:27Z","13380737535","110216521","9.566510","0.078975"
